link,fighter_1,fighter_2,method,round,time,weight_class
http://www.ufcstats.com/fight-details/46fa8e79fe8a9539,Abdul Razak Alhassan,Cody Brundage,CNC,1,0:37,Middleweight
http://www.ufcstats.com/fight-details/80108a70c4afa6c2,Charles Johnson,Joshua Van,KO/TKO,3,0:20,Flyweight
http://www.ufcstats.com/fight-details/582afc25875911d1,Jasmine Jasudavicius,Fatima Kline,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/5eebde8fb4d67259,Montel Jackson,Da'Mon Blackshear,KO/TKO,1,0:18,Bantamweight
http://www.ufcstats.com/fight-details/e06bfd0100eccbad,Luana Santos,Mariya Agapova,SUB,1,3:27,Women's Flyweight
http://www.ufcstats.com/fight-details/d8e8d41282fc90dc,Andre Petroski,Josh Fremd,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/25747d81ae5c6564,Evan Elder,Darrius Flowers,SUB,2,1:46,Welterweight
http://www.ufcstats.com/fight-details/bca5d01f8775f852,Alex Pereira,Jiri Prochazka,KO/TKO,2,0:13,Light Heavyweight
http://www.ufcstats.com/fight-details/fc8ad0c7fc70dde7,Diego Lopes,Dan Ige,U-DEC,3,5:00,Catch Weight
http://www.ufcstats.com/fight-details/bf878c083a6b30ad,Roman Dolidze,Anthony Smith,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/a571c622ab89b3d9,Macy Chiasson,Mayra Bueno Silva,KO/TKO,2,1:58,Women's Bantamweight
http://www.ufcstats.com/fight-details/fbf77262d8da342b,Ian Machado Garry,Michael Page,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/daa6b47be304ec86,Joe Pyfer,Marc-Andre Barriault,KO/TKO,1,1:25,Middleweight
http://www.ufcstats.com/fight-details/08489fdfb56ee19c,Andre Fili,Cub Swanson,S-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/2b7883b304b3df1c,Jean Silva,Charles Jourdain,KO/TKO,2,1:22,Featherweight
http://www.ufcstats.com/fight-details/5f8a92f10e5451ce,Payton Talbott,Yanis Ghemmouri,KO/TKO,1,0:19,Bantamweight
http://www.ufcstats.com/fight-details/2517029ff9c1a1a2,Gillian Robertson,Michelle Waterson-Gomez,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/3bbc222130d9dac7,Martin Buday,Andrei Arlovski,S-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/7856621db043423d,Rei Tsuruya,Carlos Hernandez,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/bbe3d8a37a276511,Vinicius Oliveira,Ricky Simon,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/eba46dbf9cdd83c0,Robert Whittaker,Ikram Aliskerov,KO/TKO,1,1:49,Middleweight
http://www.ufcstats.com/fight-details/cd3bb8a2824fbf22,Alexander Volkov,Sergei Pavlovich,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/8ddd53a7ed3754d5,Kelvin Gastelum,Daniel Rodriguez,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/fbbf5391ea25521b,Shara Magomedov,Antonio Trocoli,KO/TKO,3,2:27,Middleweight
http://www.ufcstats.com/fight-details/9d5f562e0572058c,Volkan Oezdemir,Johnny Walker,KO/TKO,1,2:28,Light Heavyweight
http://www.ufcstats.com/fight-details/774fb0c0c1c2bc6a,Nasrat Haqparast,Jared Gordon,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/8bd5f20f49434c65,Felipe Lima,Muhammad Naimov,SUB,3,1:15,Featherweight
http://www.ufcstats.com/fight-details/de1acb6803ab3f14,Rinat Fakhretdinov,Nicolas Dalby,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/8db5cf5df713a7e9,Muin Gafurov,Kyung Ho Kang,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/0ac2da3dbaf2fce2,Magomed Gadzhiyasulov,Brendson Ribeiro,M-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/c0d6feef69ccb330,ChangHo Lee,Xiao Long,S-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/7f14be4e45bca6bd,Tatsuro Taira,Alex Perez,KO/TKO,2,2:59,Flyweight
http://www.ufcstats.com/fight-details/6bdb93f9b4581bf6,Miles Johns,Douglas Silva de Andrade,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/78a7bf038e56881d,Lucas Almeida,Timmy Cuamba,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/fea3a0643218e16b,Brady Hiestand,Garrett Armfield,SUB,3,1:52,Bantamweight
http://www.ufcstats.com/fight-details/3b1438e9ec64990e,Asu Almabayev,Jose Johnson,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/ab7bc93bdf4132c4,Adam Fugitt,Josh Quinlan,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/6f31285305881fe3,Nate Maness,Jimmy Flick,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/19ef5890b20f903a,Gabriella Fernandes,Carli Judice,S-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/e47523ac32bfa24c,Westin Wilson,Jeka Saragih,SUB,1,1:49,Featherweight
http://www.ufcstats.com/fight-details/94f5b35b2b6c72b1,Melquizael Costa,Shayilan Nuerdanbieke,SUB,3,1:50,Featherweight
http://www.ufcstats.com/fight-details/06713afc60301c0c,Josefine Knutsson,Julia Polastri,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/052f53e006b28132,Nassourdine Imavov,Jared Cannonier,KO/TKO,4,1:34,Middleweight
http://www.ufcstats.com/fight-details/2d12ae4683bbf433,Dominick Reyes,Dustin Jacoby,KO/TKO,1,2:00,Light Heavyweight
http://www.ufcstats.com/fight-details/b34abcfe4c2e8a57,Raul Rosas Jr.,Ricky Turcios,SUB,2,2:22,Bantamweight
http://www.ufcstats.com/fight-details/dcc0c53100fa1dd2,Brunno Ferreira,Dustin Stoltzfus,KO/TKO,1,4:51,Middleweight
http://www.ufcstats.com/fight-details/3b12094dd48c2dc5,Zachary Reese,Julian Marquez,KO/TKO,1,0:20,Middleweight
http://www.ufcstats.com/fight-details/393f9bc7b51791a6,Punahele Soriano,Miguel Baeza,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/251983e1bdae20fe,Ludovit Klein,Thiago Moises,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/8afe89f5c451b372,Carlos Prates,Charles Radtke,KO/TKO,1,4:47,Welterweight
http://www.ufcstats.com/fight-details/4c0adccb34c1d995,Brad Katona,Jesse Butler,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/a91fdb21a7ff52e5,Montana De La Rosa,Andrea Lee,S-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/e976815e397c40e1,Daniel Marcos,John Castaneda,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/790a8cd528233e50,Denise Gomes,Eduarda Moura,S-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/753735b48b1c20b9,Taylor Lapilus,Cody Stamann,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/b20640f9b2634de1,Puja Tomar,Rayanne dos Santos,S-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/1a0031e2072f21b6,Islam Makhachev,Dustin Poirier,SUB,5,2:42,Lightweight
http://www.ufcstats.com/fight-details/9e7538a788e6d789,Sean Strickland,Paulo Costa,S-DEC,5,5:00,Middleweight
http://www.ufcstats.com/fight-details/605c16fa5a803b15,Kevin Holland,Michal Oleksiejczuk,SUB,1,1:34,Middleweight
http://www.ufcstats.com/fight-details/b5d5b8e06ccb70a3,Niko Price,Alex Morono,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/fd2d814a8a23798f,Randy Brown,Elizeu Zaleski dos Santos,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/ee24be90a01f552e,Roman Kopylov,Cesar Almeida,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/c0af8cf5befb2dcf,Jailton Almeida,Alexandr Romanov,SUB,1,2:27,Heavyweight
http://www.ufcstats.com/fight-details/cf306c4714530f31,Grant Dawson,Joe Solecki,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/b7575b0ec9f81741,Jake Matthews,Phil Rowe,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/7d9bb6fda0ea1ee0,Bassil Hafez,Mickey Gall,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/2554b31a07f34e1a,Ailin Perez,Joselyne Edwards,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/f1d3eec12662d8d7,Andre Lima,Mitch Raposo,S-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/17aa636aa98678d3,Lerone Murphy,Edson Barboza,U-DEC,5,5:00,Featherweight
http://www.ufcstats.com/fight-details/85ddb65429a9d517,Khaos Williams,Carlston Harris,KO/TKO,1,1:30,Welterweight
http://www.ufcstats.com/fight-details/20220ace492af368,Themba Gorimbo,Ramiz Brahimaj,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/5dcade01fc840da6,Adrian Yanez,Vinicius Salvador,KO/TKO,1,2:47,Bantamweight
http://www.ufcstats.com/fight-details/2a43df4cc047a28b,Angela Hill,Luana Pinheiro,SUB,2,4:12,Women's Strawweight
http://www.ufcstats.com/fight-details/b5df5a0a0bda9256,Tom Nolan,Victor Martinez,KO/TKO,1,3:50,Lightweight
http://www.ufcstats.com/fight-details/68ee31dd0853cdc9,Oumar Sy,Tuco Tokkos,SUB,1,3:43,Light Heavyweight
http://www.ufcstats.com/fight-details/3aea9c60d25fc93b,Melissa Gatto,Tamires Vidal,KO/TKO,3,0:37,Women's Bantamweight
http://www.ufcstats.com/fight-details/fc2bdd67c1a056a4,Abus Magomedov,Warlley Alves,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/28c6de749d0d0e9d,Ariane Carnelossi,Piera Rodriguez,DQ,2,3:16,Women's Strawweight
http://www.ufcstats.com/fight-details/63605e9f3e71d738,Alatengheili,Kleydson Rodrigues,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/069df63733dcf697,Vanessa Demopoulos,Emily Ducote,S-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/6f0f84075fa1a4b0,Derrick Lewis,Rodrigo Nascimento,KO/TKO,3,0:49,Heavyweight
http://www.ufcstats.com/fight-details/b78a222fb448aed4,Joaquin Buckley,Nursulton Ruziboev,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/a049c12f43914449,Carlos Ulberg,Alonzo Menifield,KO/TKO,1,0:12,Light Heavyweight
http://www.ufcstats.com/fight-details/6c67aa7063717a0c,Diego Ferreira,Mateusz Rebecki,KO/TKO,3,4:51,Lightweight
http://www.ufcstats.com/fight-details/8aa07b6cc40f0cb2,Sean Woodson,Alex Caceres,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/e98eb6de29c62c9c,Waldo Cortes-Acosta,Robelis Despaigne,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/420a5e3b4010ebef,Chase Hooper,Viacheslav Borshchev,SUB,2,3:00,Lightweight
http://www.ufcstats.com/fight-details/8d9bcbb48888a5a3,Esteban Ribovics,Terrance McKinney,KO/TKO,1,0:37,Lightweight
http://www.ufcstats.com/fight-details/13d8d5cd83e5b57e,Tabatha Ricci,Tecia Pennington,S-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/ec5d705232983b87,Trey Waters,Billy Ray Goff,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/4b45f190122a1ce1,Charles Johnson,Jake Hadley,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/ccf3b6eda4c2a564,Veronica Hardy,JJ Aldrich,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/3f419fce8ba8aa0e,Alexandre Pantoja,Steve Erceg,U-DEC,5,5:00,Flyweight
http://www.ufcstats.com/fight-details/b3d88eaea611a4a8,Jose Aldo,Jonathan Martinez,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/a8718a3419a11e15,Anthony Smith,Vitor Petrino,SUB,1,2:00,Light Heavyweight
http://www.ufcstats.com/fight-details/3e74caa9fff4a5eb,Michel Pereira,Ihor Potieria,SUB,1,0:54,Middleweight
http://www.ufcstats.com/fight-details/2db0998b24c11ea0,Caio Borralho,Paul Craig,KO/TKO,2,2:10,Middleweight
http://www.ufcstats.com/fight-details/c456b1950208e0b2,Joanderson Brito,Jack Shore,KO/TKO,2,3:35,Featherweight
http://www.ufcstats.com/fight-details/c84a29f426f1aab7,Iasmin Lucindo,Karolina Kowalkiewicz,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/8a121f9c48f3773c,Myktybek Orolbai,Elves Brener,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/2faf5b8d708f8e94,Drakkar Klose,Joaquim Silva,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/b9de363e6b406853,Mauricio Ruffy,Jamie Mullarkey,KO/TKO,1,4:42,Lightweight
http://www.ufcstats.com/fight-details/4661e9ca9354021e,Dione Barbosa,Ernesta Kareckaite,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/89db7aca37b87711,Ismael Bonfim,Vinc Pichel,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/fe0f1b418e6d3ecb,Alessandro Costa,Kevin Borjas,KO/TKO,2,1:35,Flyweight
http://www.ufcstats.com/fight-details/a0cae57eae875820,Alex Perez,Matheus Nicolau,KO/TKO,2,2:16,Flyweight
http://www.ufcstats.com/fight-details/f41e83de703acf85,Bogdan Guskov,Ryan Spann,KO/TKO,2,3:16,Light Heavyweight
http://www.ufcstats.com/fight-details/45de6d0b9cf5451c,Karine Silva,Ariane da Silva,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/dae70ccdf9e7475e,Jhonata Diniz,Austen Lane,KO/TKO,2,2:12,Heavyweight
http://www.ufcstats.com/fight-details/7ca5604d99220e88,David Onama,Jonathan Pearce,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/6ea77cb62aa2f276,Uros Medic,Tim Means,KO/TKO,1,2:09,Welterweight
http://www.ufcstats.com/fight-details/55231cc4112334b4,Victor Henry,Rani Yahya,KO/TKO,3,2:36,Bantamweight
http://www.ufcstats.com/fight-details/681cd3cc6299d652,Austin Hubbard,Michal Figlak,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/417049c7a3d65ccc,Don'Tale Mayes,Caio Machado,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/4915c8a588513c22,Ketlen Souza,Marnic Mann,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/0a85b3ad328205ff,Chris Padilla,James Llontop,SUB,1,4:33,Lightweight
http://www.ufcstats.com/fight-details/1631f70535ae5dcc,Ivana Petrovic,Liang Na,SUB,3,1:29,Women's Flyweight
http://www.ufcstats.com/fight-details/0976778a6e6cf8a8,Maheshate,Gabriel Benitez,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/e4931f3ab3bf4141,Alex Pereira,Jamahal Hill,KO/TKO,1,3:14,Light Heavyweight
http://www.ufcstats.com/fight-details/66eddbe35056c06d,Zhang Weili,Yan Xiaonan,U-DEC,5,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/cf5e8f98159c3971,Max Holloway,Justin Gaethje,KO/TKO,5,4:59,Lightweight
http://www.ufcstats.com/fight-details/01f7c28804746979,Arman Tsarukyan,Charles Oliveira,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/0c2e3988793b418c,Bo Nickal,Cody Brundage,SUB,2,3:38,Middleweight
http://www.ufcstats.com/fight-details/eda1e8c285a0a788,Jiri Prochazka,Aleksandar Rakic,KO/TKO,2,3:17,Light Heavyweight
http://www.ufcstats.com/fight-details/d95f21817a56eb05,Aljamain Sterling,Calvin Kattar,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/b1ac165326d8f29e,Kayla Harrison,Holly Holm,SUB,2,1:47,Women's Bantamweight
http://www.ufcstats.com/fight-details/538ca98010ed00ec,Diego Lopes,Sodiq Yusuff,KO/TKO,1,1:29,Featherweight
http://www.ufcstats.com/fight-details/18824fa5c15c212f,Renato Moicano,Jalin Turner,KO/TKO,2,4:11,Lightweight
http://www.ufcstats.com/fight-details/603afedc31d95999,Jessica Andrade,Marina Rodriguez,S-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/efdad54c8550e6e0,King Green,Jim Miller,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/3ab0d8b344d2ebea,Deiveson Figueiredo,Cody Garbrandt,SUB,2,4:02,Bantamweight
http://www.ufcstats.com/fight-details/3ce96bb0c69b39be,Brendan Allen,Chris Curtis,S-DEC,5,5:00,Middleweight
http://www.ufcstats.com/fight-details/9c22ddb8d8fc1838,Damon Jackson,Alexander Hernandez,S-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/32375b4435fea5e6,Chepe Mariscal,Morgan Charriere,S-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/6ff21ea2c75c48ed,Ignacio Bahamondes,Christos Giagos,KO/TKO,1,3:34,Lightweight
http://www.ufcstats.com/fight-details/47f8812a335b6ce9,Charlie Campbell,Trevor Peek,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/0b9cd718d7e329e8,Alex Morono,Court McGee,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/ff5a8078ea85bbc7,Lukasz Brzeski,Valter Walker,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/188e6416157e5a1f,Norma Dumont,Germaine de Randamie,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/5c3b8819dbe98114,Victor Hugo,Pedro Falcao,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/1f7566c90343a680,Jean Matsumoto,Dan Argueta,SUB,2,4:59,Bantamweight
http://www.ufcstats.com/fight-details/3cf5e0ebb5f8322c,Cesar Almeida,Dylan Budka,KO/TKO,2,2:13,Middleweight
http://www.ufcstats.com/fight-details/1685eecc7ef37fb5,Nora Cornolle,Melissa Mullins,KO/TKO,2,3:06,Women's Bantamweight
http://www.ufcstats.com/fight-details/e6d4fdad2b3422d1,Manon Fiorot,Erin Blanchfield,U-DEC,5,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/de12349f334c964e,Joaquin Buckley,Vicente Luque,KO/TKO,2,3:17,Welterweight
http://www.ufcstats.com/fight-details/77992b8727382373,Chris Weidman,Bruno Silva,U-DEC,3,2:18,Middleweight
http://www.ufcstats.com/fight-details/e30250daa73005a8,Nursulton Ruziboev,Sedriques Dumas,KO/TKO,1,3:18,Middleweight
http://www.ufcstats.com/fight-details/91aa08e910fb4412,Kyle Nelson,Bill Algeo,KO/TKO,1,4:00,Featherweight
http://www.ufcstats.com/fight-details/eb9f9f61507497a5,Chidi Njokuani,Rhys McKee,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/636b01ee49925e49,Nate Landwehr,Jamall Emmers,KO/TKO,1,4:43,Featherweight
http://www.ufcstats.com/fight-details/99dc6d45cbdfa322,Virna Jandiroba,Loopy Godinez,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/976abc27a4e5e26a,Julio Arce,Herbert Burns,KO/TKO,2,2:00,Featherweight
http://www.ufcstats.com/fight-details/f59cefe16905d62c,Dennis Buzukja,Connor Matthews,KO/TKO,3,0:22,Featherweight
http://www.ufcstats.com/fight-details/697e38075fd41819,Ibo Aslan,Anton Turkalj,KO/TKO,3,1:32,Light Heavyweight
http://www.ufcstats.com/fight-details/ce33085fc5205bab,Jacob Malkoun,Andre Petroski,KO/TKO,2,0:39,Middleweight
http://www.ufcstats.com/fight-details/17e8ab0065e9085f,Caolan Loughran,Angel Pacheco,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/faf19712bd7ea41e,Rose Namajunas,Amanda Ribas,U-DEC,5,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/cd6452a463ec8a28,Karl Williams,Justin Tafa,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/d564e3a6c77d0c85,Edmen Shahbazyan,AJ Dobson,KO/TKO,1,4:33,Middleweight
http://www.ufcstats.com/fight-details/127be512f86618b2,Payton Talbott,Cameron Saaiman,KO/TKO,2,0:21,Bantamweight
http://www.ufcstats.com/fight-details/72f123ddb4cc9d1c,Youssef Zalal,Billy Quarantillo,SUB,2,1:50,Featherweight
http://www.ufcstats.com/fight-details/a1294453a28beda3,Fernando Padilla,Luis Pajuelo,SUB,1,2:45,Featherweight
http://www.ufcstats.com/fight-details/de7cb625bdec0f91,Trey Ogden,Kurt Holobaugh,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/8c8337ce8437fe2e,Julian Erosa,Ricardo Ramos,SUB,1,2:15,Featherweight
http://www.ufcstats.com/fight-details/48ff3f1bcefbf965,Miles Johns,Cody Gibson,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/0e6782b758451063,Jarno Errens,Steven Nguyen,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/f1c3abce15ef053e,Daria Zhelezniakova,Montserrat Rendon,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/f4ea27d942a390a5,Andre Lima,Igor Severino,DQ,2,2:52,Flyweight
http://www.ufcstats.com/fight-details/3223b7e196a07224,Mick Parkin,Mohammed Usman,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/8bc0c220f7dcefa7,Marcin Tybura,Tai Tuivasa,SUB,1,4:08,Heavyweight
http://www.ufcstats.com/fight-details/a7fd9da657bbce8e,Bryan Battle,Ange Loosa,CNC,2,1:00,Welterweight
http://www.ufcstats.com/fight-details/35f9beb94b4ef9e2,Ovince Saint Preux,Kennedy Nzechukwu,S-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/acc7392d48cc09a0,Christian Rodriguez,Isaac Dulgarian,S-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/2f414494f2b6f426,Macy Chiasson,Pannie Kianzad,SUB,1,3:54,Women's Bantamweight
http://www.ufcstats.com/fight-details/569e0ba18701c305,Gerald Meerschaert,Bryan Barberena,SUB,2,4:23,Middleweight
http://www.ufcstats.com/fight-details/4f20f3ada1489823,Mike Davis,Natan Levy,SUB,2,1:43,Lightweight
http://www.ufcstats.com/fight-details/711ec0545552455b,Chelsea Chandler,Josiane Nunes,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/451df53c13185584,Jafel Filho,Ode Osbourne,SUB,1,4:27,Flyweight
http://www.ufcstats.com/fight-details/c26f27667c230391,Danny Silva,Josh Culibao,S-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/66873dde4077bd5d,Jaqueline Amorim,Cory McKenna,SUB,1,1:38,Women's Strawweight
http://www.ufcstats.com/fight-details/537b3cef39d2d573,Thiago Moises,Mitch Ramirez,KO/TKO,3,0:15,Lightweight
http://www.ufcstats.com/fight-details/f1cbd73e7be64d28,Chad Anheliger,Charalampos Grigoriou,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/894c44c3d04aaf6f,Sean O'Malley,Marlon Vera,U-DEC,5,5:00,Bantamweight
http://www.ufcstats.com/fight-details/6e73ebbd089aff5e,Dustin Poirier,Benoit Saint Denis,KO/TKO,2,2:32,Lightweight
http://www.ufcstats.com/fight-details/270edfb687c0d20c,Michael Page,Kevin Holland,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/68f7f992603192c6,Jack Della Maddalena,Gilbert Burns,KO/TKO,3,3:43,Welterweight
http://www.ufcstats.com/fight-details/9861b6d04e6ed43c,Petr Yan,Song Yadong,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/0133019a4f1055ee,Curtis Blaydes,Jailton Almeida,KO/TKO,2,0:36,Heavyweight
http://www.ufcstats.com/fight-details/33658a3ca932d15d,Maycee Barber,Katlyn Cerminara,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/8baff440b82afd2b,Mateusz Gamrot,Rafael Dos Anjos,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/ebb758b49e82d0ed,Kyler Phillips,Pedro Munhoz,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/7bc7af11050e861b,Philipe Lins,Ion Cutelaba,U-DEC,3,5:00,Light Heavyweight
